,imdb_id,title,Genre,popularity,vote_average,vote_count,budget,revenue,financial_success,Rated,Actors,imdbRating,imdbVotes,imdb_rating,rotten_tomatoes_rating,metacritic_rating,outcome
572,tt0480249,I Am Legend,"Action, Drama, Horror",70.929,7.207,15516,150000000,585410052,1,PG-13,"Will Smith, Alice Braga, Charlie Tahan",7.2,"824,908",7.2,68.0,65.0,1
573,tt5034838,Godzilla vs. Kong,"Action, Sci-Fi, Thriller",70.698,7.603,9865,200000000,470116094,1,PG-13,"Alexander Skarsgård, Millie Bobby Brown, Rebecca Hall",6.3,"248,158",6.3,76.0,59.0,0
574,tt4046784,Maze Runner: The Scorch Trials,"Action, Adventure, Sci-Fi",70.616,6.733,10219,61000000,312296056,1,PG-13,"Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster",6.3,"282,203",6.3,48.0,43.0,0
575,tt11245972,Scream,"Horror, Mystery",70.544,6.673,3192,24000000,137743924,1,R,"Neve Campbell, Courteney Cox, David Arquette",7.4,"394,714",7.4,81.0,65.0,1
576,tt0407887,The Departed,"Crime, Drama, Thriller",70.458,8.167,14677,90000000,291465000,1,R,"Leonardo DiCaprio, Matt Damon, Jack Nicholson",8.5,"1,437,966",8.5,91.0,85.0,1
577,tt0117998,Twister,"Action, Adventure, Thriller",70.39,6.5,3329,92000000,494471524,1,PG-13,"Helen Hunt, Bill Paxton, Jami Gertz",6.5,"230,552",6.5,66.0,68.0,0
578,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure, Family, Fantasy",70.387,6.443,5504,155000000,415686217,1,PG,"Ben Barnes, Skandar Keynes, Georgie Henley",6.3,"167,936",6.3,50.0,53.0,0
580,tt2267968,Kung Fu Panda 3,"Animation, Action, Adventure",70.34,6.914,5922,145000000,521170825,1,PG,"Jack Black, Bryan Cranston, Dustin Hoffman",7.1,"194,009",7.1,86.0,66.0,1
581,tt0396171,Perfume: The Story of a Murderer,"Crime, Drama, Fantasy",70.218,7.359,4459,60000000,135039924,1,R,"Ben Whishaw, Dustin Hoffman, Alan Rickman",7.5,"267,623",7.5,59.0,56.0,0
582,tt0462538,The Simpsons Movie,"Animation, Adventure, Comedy",70.148,7.011,7870,75000000,527068851,1,PG-13,"Dan Castellaneta, Julie Kavner, Nancy Cartwright",7.3,"352,384",7.3,87.0,80.0,1
583,tt0120815,Saving Private Ryan,"Drama, War",70.108,8.218,15630,70000000,481840909,1,R,"Tom Hanks, Matt Damon, Tom Sizemore",8.6,"1,516,880",8.6,94.0,91.0,1
584,tt0078788,Apocalypse Now,"Drama, Mystery, War",70.104,8.3,8096,31500000,150000000,1,R,"Martin Sheen, Marlon Brando, Robert Duvall",8.4,"717,497",8.4,97.0,94.0,1
585,tt2582802,Whiplash,"Drama, Music",70.044,8.382,14901,3300000,13092000,1,R,"Miles Teller, J.K. Simmons, Melissa Benoist",8.5,"1,011,242",8.5,94.0,89.0,1
586,tt3040964,The Jungle Book,"Animation, Action, Adventure",69.913,6.865,7958,175000000,966550600,1,PG,"Neel Sethi, Bill Murray, Ben Kingsley",7.4,"294,049",7.4,94.0,77.0,1
587,tt0119643,Meet Joe Black,"Drama, Fantasy, Romance",69.812,7.339,5056,90000000,142940100,1,PG-13,"Brad Pitt, Anthony Hopkins, Claire Forlani",7.2,"268,536",7.2,46.0,43.0,0
588,tt1086772,Blended,"Comedy, Romance",69.74,6.875,3446,40000000,128000000,1,PG-13,"Adam Sandler, Drew Barrymore, Wendi McLendon-Covey",6.5,"146,954",6.5,15.0,31.0,0
590,tt1631867,Edge of Tomorrow,"Action, Adventure, Sci-Fi",69.311,7.623,13638,178000000,370541256,1,PG-13,"Tom Cruise, Emily Blunt, Bill Paxton",7.9,"746,486",7.9,91.0,71.0,1
591,tt2333784,The Expendables 3,"Action, Adventure, Thriller",69.28,6.219,4906,95000000,214657577,1,PG-13,"Sylvester Stallone, Jason Statham, Jet Li",6.1,"198,016",6.1,32.0,35.0,0
592,tt0479952,Madagascar: Escape 2 Africa,"Animation, Adventure, Comedy",69.248,6.512,6782,150000000,603900000,1,PG,"Ben Stiller, Chris Rock, David Schwimmer",6.6,"251,142",6.6,64.0,61.0,0
593,tt0114369,Se7en,"Crime, Drama, Mystery",69.205,8.375,20746,33000000,327311859,1,R,"Morgan Freeman, Brad Pitt, Kevin Spacey",8.6,"1,823,952",8.6,83.0,65.0,1
594,tt5834426,Moonfall,"Action, Adventure, Sci-Fi",69.175,6.325,3047,146000000,67319703,0,PG-13,"Halle Berry, Patrick Wilson, John Bradley",5.1,"102,010",5.1,35.0,41.0,0
596,tt5220122,Hotel Transylvania 3: Summer Vacation,"Animation, Adventure, Comedy",68.99,6.868,4332,80000000,528600000,1,PG,"Adam Sandler, Andy Samberg, Selena Gomez",6.3,"87,570",6.3,62.0,54.0,0
597,tt12593682,Bullet Train,"Action, Comedy, Thriller",68.976,7.464,5983,90000000,239300000,1,R,"Brad Pitt, Joey King, Aaron Taylor-Johnson",7.3,"455,346",7.3,53.0,49.0,0
602,tt4500922,Maze Runner: The Death Cure,"Action, Adventure, Sci-Fi",68.642,7.107,7646,62000000,288175335,1,PG-13,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario",6.3,"168,040",6.3,42.0,50.0,0
604,tt0092099,Top Gun,"Action, Drama",68.462,7.056,8433,15000000,356830601,1,PG,"Tom Cruise, Tim Robbins, Kelly McGillis",6.9,"511,636",6.9,58.0,50.0,0
606,tt4513678,Ghostbusters: Afterlife,"Adventure, Comedy, Fantasy",68.339,7.387,4513,75000000,204334455,1,PG-13,"Carrie Coon, Paul Rudd, Finn Wolfhard",7.0,"225,274",7.0,63.0,45.0,0
607,tt0175142,Scary Movie,Comedy,68.264,6.355,6810,19000000,278019771,1,R,"Anna Faris, Jon Abrahams, Marlon Wayans",6.3,"290,606",6.3,51.0,48.0,0
608,tt4846340,Hidden Figures,"Biography, Drama, History",68.25,8.06,9581,25000000,236000000,1,PG,"Taraji P. Henson, Octavia Spencer, Janelle Monáe",7.8,"260,804",7.8,93.0,74.0,1
610,tt0087800,A Nightmare on Elm Street,Horror,68.021,7.338,4985,1800000,57004513,1,R,"Heather Langenkamp, Johnny Depp, Robert Englund",7.4,"266,377",7.4,95.0,76.0,1
611,tt1318514,Rise of the Planet of the Apes,"Action, Drama, Sci-Fi",68.015,7.327,11724,93000000,481800873,1,PG-13,"James Franco, Andy Serkis, Freida Pinto",7.6,"579,934",7.6,82.0,68.0,1
612,tt2975578,The Purge: Anarchy,"Action, Horror, Sci-Fi",67.971,6.642,6316,9000000,111928365,1,R,"Frank Grillo, Carmen Ejogo, Zach Gilford",6.4,"163,873",6.4,58.0,50.0,0
613,tt1453405,Monsters University,"Animation, Adventure, Comedy",67.902,7.041,10485,200000000,743600000,1,G,"Billy Crystal, John Goodman, Steve Buscemi",7.2,"395,252",7.2,80.0,65.0,1
614,tt0320661,Kingdom of Heaven,"Action, Adventure, Drama",67.868,6.963,4171,130000000,218100001,1,R,"Orlando Bloom, Eva Green, Liam Neeson",7.3,"320,414",7.3,40.0,63.0,0
615,tt0317219,Cars,"Animation, Adventure, Comedy",67.857,6.976,13734,120000000,461983149,1,G,"Owen Wilson, Bonnie Hunt, Paul Newman",7.2,"478,658",7.2,75.0,73.0,1
616,tt2948372,Soul,"Animation, Adventure, Comedy",67.823,8.128,10289,150000000,121500000,0,PG,"Jamie Foxx, Tina Fey, Graham Norton",8.0,"387,762",8.0,95.0,83.0,0
618,tt0250494,Legally Blonde,"Comedy, Romance",67.665,6.769,3916,18000000,141774679,1,PG-13,"Reese Witherspoon, Luke Wilson, Selma Blair",6.5,"254,391",6.5,71.0,59.0,0
619,tt0458339,Captain America: The First Avenger,"Action, Adventure, Sci-Fi",67.65,7.002,21192,140000000,370569774,1,PG-13,"Chris Evans, Hugo Weaving, Samuel L. Jackson",6.9,"905,908",6.9,80.0,66.0,0
620,tt0110167,It Could Happen to You,"Comedy, Drama, Romance",67.643,6.591,761,20000000,37939757,1,PG,"Nicolas Cage, Bridget Fonda, Rosie Perez",6.4,"45,327",6.4,73.0,64.0,0
621,tt3659388,The Martian,"Adventure, Drama, Sci-Fi",67.569,7.687,19500,108000000,631058917,1,PG-13,"Matt Damon, Jessica Chastain, Kristen Wiig",8.0,"936,846",8.0,91.0,80.0,1
622,tt0118971,The Devil's Advocate,"Drama, Fantasy, Mystery",67.333,7.466,5872,57000000,153000000,1,R,"Keanu Reeves, Al Pacino, Charlize Theron",7.5,"406,800",7.5,63.0,60.0,1
623,tt2369135,Need for Speed,"Action, Crime, Thriller",67.165,6.418,4287,66000000,203277636,1,PG-13,"Aaron Paul, Dominic Cooper, Imogen Poots",6.4,"179,747",6.4,23.0,39.0,0
624,tt3554046,Space Jam: A New Legacy,"Animation, Adventure, Comedy",67.078,6.7,3963,150000000,163692228,1,PG,"LeBron James, Don Cheadle, Cedric Joe",4.5,"81,538",4.5,26.0,36.0,0
625,tt0063442,Planet of the Apes,"Action, Adventure, Sci-Fi",66.988,7.7,3469,5800000,32589624,1,PG-13,"Mark Wahlberg, Helena Bonham Carter, Tim Roth",5.7,"234,307",5.7,43.0,50.0,0
627,tt0099674,The Godfather Part III,"Crime, Drama",66.885,7.418,6102,54000000,136766062,1,R,"Al Pacino, Diane Keaton, Andy Garcia",7.6,"428,292",7.6,66.0,60.0,1
628,tt4154664,Captain Marvel,"Action, Adventure, Sci-Fi",66.797,6.816,15508,152000000,1131416446,1,PG-13,"Brie Larson, Samuel L. Jackson, Ben Mendelsohn",6.8,"618,917",6.8,79.0,64.0,0
629,tt1080016,Ice Age: Dawn of the Dinosaurs,"Animation, Adventure, Comedy",66.584,6.752,8183,90000000,886686817,1,PG,"Ray Romano, John Leguizamo, Denis Leary",6.9,"267,355",6.9,46.0,50.0,0
631,tt2084970,The Imitation Game,"Biography, Drama, Thriller",66.467,8.0,16824,14000000,233600000,1,PG-13,"Benedict Cumberbatch, Keira Knightley, Matthew Goode",8.0,"832,493",8.0,90.0,71.0,1
632,tt0454921,The Pursuit of Happyness,"Biography, Drama",66.434,7.902,9719,55000000,307077295,1,PG-13,"Will Smith, Thandiwe Newton, Jaden Smith",8.0,"569,594",8.0,67.0,64.0,1
635,tt4912910,Mission: Impossible - Fallout,"Action, Adventure, Thriller",66.23,7.431,8083,178000000,791658205,1,PG-13,"Tom Cruise, Henry Cavill, Ving Rhames",7.7,"383,657",7.7,97.0,86.0,1
636,tt0095956,Rambo III,"Action, Adventure, Thriller",66.162,6.196,3102,63000000,189015611,1,R,"Sylvester Stallone, Richard Crenna, Marc de Jonge",5.8,"141,458",5.8,41.0,36.0,0
638,tt0455760,Dead Silence,"Horror, Mystery, Thriller",66.117,6.436,2197,20000000,22217407,1,R,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg",6.1,"102,817",6.1,21.0,34.0,0
639,tt0301470,Jeepers Creepers 2,Horror,66.074,6.1,1598,17000000,63102666,1,R,"Jonathan Breck, Ray Wise, Nicki Aycox",5.7,"71,553",5.7,24.0,36.0,0
640,tt10838180,The Matrix Resurrections,"Action, Sci-Fi",65.98,6.414,5617,190000000,156497322,0,R,"Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II",5.7,"284,577",5.7,63.0,63.0,0
642,tt1192628,Rango,"Animation, Action, Adventure",65.916,6.845,6356,135000000,245700000,1,PG,"Johnny Depp, Isla Fisher, Timothy Olyphant",7.3,"296,553",7.3,88.0,75.0,1
643,tt1637725,Ted,Comedy,65.897,6.431,12166,50000000,549368315,1,R,"Mark Wahlberg, Mila Kunis, Seth MacFarlane",6.9,"663,751",6.9,69.0,62.0,0
644,tt1446192,Rise of the Guardians,"Animation, Action, Adventure",65.777,7.368,6611,145000000,306941670,1,PG,"Hugh Jackman, Alec Baldwin, Isla Fisher",7.2,"195,090",7.2,74.0,58.0,1
647,tt7975244,Jumanji: The Next Level,"Action, Adventure, Comedy",65.742,6.908,8502,125000000,801693929,1,PG-13,"Dwayne Johnson, Jack Black, Kevin Hart",6.7,"289,757",6.7,72.0,58.0,0
648,tt10327252,The Forever Purge,"Action, Crime, Horror",65.733,6.949,2445,18000000,76994245,1,R,"Ana de la Reguera, Tenoch Huerta, Josh Lucas",5.4,"44,327",5.4,49.0,53.0,0
649,tt0335345,The Passion of the Christ,Drama,65.668,7.503,4515,30000000,612060372,1,R,"Jim Caviezel, Monica Bellucci, Maia Morgenstern",7.2,"252,908",7.2,49.0,47.0,0
651,tt0120623,A Bug's Life,"Animation, Adventure, Comedy",65.425,6.971,9013,80000000,363258859,1,G,"Kevin Spacey, Dave Foley, Julia Louis-Dreyfus",7.2,"318,406",7.2,92.0,77.0,1
652,tt2850386,The Croods: A New Age,"Animation, Adventure, Comedy",65.423,7.485,3776,65000000,215905815,1,PG,"Nicolas Cage, Emma Stone, Ryan Reynolds",6.9,"54,403",6.9,77.0,56.0,0
656,tt1365519,Tomb Raider,"Action, Adventure, Fantasy",65.157,6.362,7673,94000000,274650803,1,PG-13,"Alicia Vikander, Dominic West, Walton Goggins",6.3,"229,564",6.3,52.0,48.0,0
657,tt3717252,Underworld: Blood Wars,"Action, Fantasy, Thriller",65.115,5.9,3605,35000000,81093313,1,R,"Kate Beckinsale, Theo James, Tobias Menzies",5.7,"81,818",5.7,21.0,23.0,0
658,tt0266697,Kill Bill: Vol. 1,"Action, Crime, Thriller",65.098,7.969,17163,30000000,180906076,1,R,"Uma Thurman, David Carradine, Daryl Hannah",8.2,"1,209,135",8.2,85.0,69.0,1
659,tt0264464,Catch Me If You Can,"Biography, Crime, Drama",65.095,7.978,15434,52000000,352114312,1,PG-13,"Leonardo DiCaprio, Tom Hanks, Christopher Walken",8.1,"1,112,758",8.1,96.0,75.0,1
660,tt1302011,Kung Fu Panda 2,"Animation, Action, Adventure",65.084,7.029,7046,150000000,665692281,1,PG,"Jack Black, Angelina Jolie, Jackie Chan",7.3,"326,509",7.3,81.0,67.0,1
661,tt1667889,Ice Age: Continental Drift,"Animation, Adventure, Comedy",65.015,6.376,7472,95000000,877244782,1,PG,"Ray Romano, Denis Leary, John Leguizamo",6.5,"227,806",6.5,37.0,49.0,0
662,tt1469304,Baywatch,"Action, Comedy, Crime",64.99,6.093,7928,69000000,177900000,1,R,"Dwayne Johnson, Zac Efron, Alexandra Daddario",5.5,"204,778",5.5,17.0,37.0,0
663,tt3829266,The Predator,"Action, Adventure, Sci-Fi",64.934,5.629,4540,88000000,160542134,1,R,"Boyd Holbrook, Trevante Rhodes, Jacob Tremblay",5.3,"145,743",5.3,34.0,48.0,0
664,tt0107120,Hocus Pocus,"Comedy, Family, Fantasy",64.908,7.039,2933,28000000,50800637,1,PG,"Bette Midler, Sarah Jessica Parker, Kathy Najimy",6.9,"157,260",6.9,40.0,43.0,0
665,tt0114508,Species,"Action, Horror, Sci-Fi",64.861,5.968,1610,35000000,113400000,1,R,"Natasha Henstridge, Michael Madsen, Ben Kingsley",5.9,"86,494",5.9,42.0,49.0,0
666,tt0246578,Donnie Darko,"Drama, Mystery, Sci-Fi",64.752,7.778,12257,4500000,7500000,1,R,"Jake Gyllenhaal, Jena Malone, Mary McDonnell",8.0,"859,240",8.0,87.0,88.0,1
667,tt5108870,Morbius,"Action, Adventure, Horror",64.703,6.0,4220,75000000,167635712,1,PG-13,"Jared Leto, Matt Smith, Adria Arjona",5.1,"156,601",5.1,15.0,35.0,0
668,tt8350360,Annabelle Comes Home,"Horror, Mystery, Thriller",64.577,6.416,3435,30000000,231300000,1,R,"Vera Farmiga, Patrick Wilson, Mckenna Grace",5.9,"88,603",5.9,64.0,53.0,0
669,tt5140878,Annabelle: Creation,"Horror, Mystery, Thriller",64.556,6.594,5525,15000000,306500000,1,R,"Anthony LaPaglia, Samara Lee, Miranda Otto",6.5,"153,380",6.5,70.0,62.0,0
671,tt0397892,Bolt,"Animation, Adventure, Comedy",64.485,6.514,5942,150000000,309979994,1,PG,"John Travolta, Miley Cyrus, Susie Essman",6.8,"231,815",6.8,90.0,67.0,0
673,tt1411697,The Hangover Part II,Comedy,64.445,6.482,10315,80000000,586764305,1,R,"Bradley Cooper, Zach Galifianakis, Ed Helms",6.5,"541,061",6.5,34.0,44.0,0
675,tt0437086,Alita: Battle Angel,"Action, Adventure, Sci-Fi",64.244,7.236,9004,170000000,405000000,1,PG-13,"Rosa Salazar, Christoph Waltz, Jennifer Connelly",7.3,"297,960",7.3,61.0,53.0,1
676,tt0112573,Braveheart,"Biography, Drama, War",64.143,7.94,9981,72000000,213200000,1,R,"Mel Gibson, Sophie Marceau, Patrick McGoohan",8.3,"1,101,346",8.3,76.0,68.0,1
677,tt0499448,The Chronicles of Narnia: Prince Caspian,"Action, Adventure, Family",64.131,6.621,6268,225000000,419665568,1,PG,"Ben Barnes, Skandar Keynes, Georgie Henley",6.5,"227,566",6.5,66.0,62.0,0
678,tt0831387,Godzilla,"Action, Adventure, Sci-Fi",64.077,6.339,9005,160000000,524978362,1,PG-13,"Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston",6.4,"446,303",6.4,76.0,62.0,0
679,tt0050083,12 Angry Men,"Crime, Drama",64.053,8.544,8498,397751,4360000,1,Approved,"Henry Fonda, Lee J. Cobb, Martin Balsam",9.0,"881,840",9.0,100.0,97.0,1
680,tt7784604,Hereditary,"Drama, Horror, Mystery",64.049,7.289,7495,10000000,87825916,1,R,"Toni Collette, Milly Shapiro, Gabriel Byrne",7.3,"389,449",7.3,90.0,87.0,1
681,tt1980209,Pain & Gain,"Action, Biography, Comedy",64.03,6.271,4380,25000000,87305549,1,R,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie",6.4,"231,756",6.4,50.0,45.0,0
683,tt0075314,Taxi Driver,"Crime, Drama",63.986,8.1,12045,1900000,28579636,1,R,"Robert De Niro, Jodie Foster, Cybill Shepherd",8.2,"935,718",8.2,89.0,94.0,1
684,tt0416449,300,"Action, Drama",63.95,7.185,13506,65000000,456082343,1,R,"Gerard Butler, Lena Headey, David Wenham",7.6,"871,732",7.6,61.0,52.0,1
685,tt5164214,Ocean's Eight,"Action, Comedy, Crime",63.948,6.986,8180,70000000,297718711,1,PG-13,"Sandra Bullock, Cate Blanchett, Anne Hathaway",6.3,"245,018",6.3,68.0,61.0,0
686,tt0328880,Brother Bear,"Animation, Adventure, Comedy",63.828,7.27,5315,128000000,250397798,1,G,"Joaquin Phoenix, Jeremy Suarez, Rick Moranis",6.9,"125,599",6.9,37.0,48.0,0
687,tt2404233,Gods of Egypt,"Action, Adventure, Drama",63.815,5.659,4004,140000000,150680864,1,PG-13,"Brenton Thwaites, Nikolaj Coster-Waldau, Gerard Butler",5.4,"127,509",5.4,14.0,25.0,0
688,tt0366174,Anacondas: The Hunt for the Blood Orchid,"Action, Adventure, Horror",63.807,5.455,938,20000000,71000000,1,PG-13,"Morris Chestnut, KaDee Strickland, Eugene Byrd",4.7,"34,269",4.7,26.0,40.0,0
689,tt11832046,PAW Patrol: The Movie,"Animation, Action, Adventure",63.782,7.4,1203,26000000,144327371,1,G,"Tyler Perry, Ron Pardo, Will Brisbin",6.1,"8,604",6.1,80.0,50.0,0
691,tt0120663,Eyes Wide Shut,"Drama, Mystery, Thriller",63.682,7.5,6043,65000000,162100000,1,TV-MA,"Tom Cruise, Nicole Kidman, Todd Field",7.5,"380,909",7.5,76.0,68.0,1
692,tt1046173,G.I. Joe: The Rise of Cobra,"Action, Adventure, Sci-Fi",63.679,5.775,4535,175000000,302500000,1,PG-13,"Dennis Quaid, Channing Tatum, Marlon Wayans",5.7,"215,948",5.7,33.0,32.0,0
695,tt0144084,American Psycho,"Crime, Drama, Horror",63.595,7.399,10762,7000000,34300000,1,R,"Christian Bale, Justin Theroux, Josh Lucas",7.6,"731,958",7.6,68.0,64.0,1
697,tt0360717,King Kong,"Action, Adventure, Romance",63.52,6.889,7763,207000000,562363449,1,PG-13,"Naomi Watts, Jack Black, Adrien Brody",7.2,"450,819",7.2,84.0,81.0,1
698,tt3393786,Jack Reacher: Never Go Back,"Action, Crime, Drama",63.48,5.984,4795,60000000,162100000,1,PG-13,"Tom Cruise, Cobie Smulders, Aldis Hodge",6.1,"179,331",6.1,38.0,47.0,0
699,tt0257106,Scary Movie 2,"Comedy, Horror",63.464,5.8,4551,45000000,141220678,1,R,"Anna Faris, Marlon Wayans, Antony Acker",5.3,"176,897",5.3,13.0,29.0,0
700,tt0478970,Ant-Man,"Action, Comedy, Sci-Fi",63.46,7.077,19534,130000000,519311965,1,PG-13,"Paul Rudd, Michael Douglas, Corey Stoll",7.2,"730,726",7.2,83.0,64.0,1
702,tt0163651,American Pie,Comedy,63.379,6.585,7557,11000000,235483004,1,R,"Jason Biggs, Chris Klein, Thomas Ian Nicholas",7.0,"438,369",7.0,62.0,58.0,0
704,tt1979388,The Good Dinosaur,"Animation, Action, Adventure",63.266,6.734,5456,175000000,332207671,1,PG,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla",6.7,"129,291",6.7,75.0,66.0,0
705,tt0072271,The Texas Chain Saw Massacre,Horror,63.215,7.286,3187,140000,30900000,1,R,"Marilyn Burns, Edwin Neal, Allen Danziger",7.4,"186,777",7.4,89.0,87.0,1
706,tt2179136,American Sniper,"Action, Biography, Drama",63.132,7.43,12690,58800000,542300000,1,R,"Bradley Cooper, Sienna Miller, Kyle Gallner",7.3,"535,279",7.3,72.0,72.0,1
707,tt2120120,Pixels,"Action, Comedy, Fantasy",63.096,5.733,7406,88000000,244900000,1,PG-13,"Adam Sandler, Kevin James, Michelle Monaghan",5.6,"162,176",5.6,18.0,27.0,0
708,tt3416828,Ice Age: Collision Course,"Animation, Adventure, Comedy",63.057,6.098,4468,105000000,408579038,1,PG,"Ray Romano, Denis Leary, John Leguizamo",5.7,"76,901",5.7,18.0,34.0,0
711,tt0110475,The Mask,"Action, Comedy, Crime",62.917,6.957,10093,23000000,351583407,1,PG-13,"Jim Carrey, Cameron Diaz, Peter Riegert",6.9,"428,472",6.9,80.0,56.0,0
714,tt7405458,A Man Called Otto,"Comedy, Drama",62.847,7.756,2529,50000000,108961677,1,PG-13,"Tom Hanks, Mariana Treviño, Rachel Keller",7.5,"166,608",7.5,70.0,51.0,1
715,tt3731562,Kong: Skull Island,"Action, Adventure, Fantasy",62.813,6.546,10324,185000000,566652812,1,PG-13,"Tom Hiddleston, Samuel L. Jackson, Brie Larson",6.7,"354,370",6.7,75.0,62.0,0
716,tt1700841,Sausage Party,"Animation, Adventure, Comedy",62.807,5.744,7164,19000000,140705322,1,R,"Seth Rogen, Kristen Wiig, Jonah Hill",6.1,"213,199",6.1,82.0,66.0,0
717,tt0083658,Blade Runner,"Action, Drama, Sci-Fi",62.729,7.938,13582,28000000,41722424,1,R,"Harrison Ford, Rutger Hauer, Sean Young",8.1,"831,910",8.1,89.0,84.0,1
718,tt5052474,Sicario: Day of the Soldado,"Action, Crime, Drama",62.727,6.92,3499,35000000,75836683,1,R,"Benicio Del Toro, Josh Brolin, Isabela Merced",7.1,"170,311",7.1,62.0,61.0,1
720,tt4779682,The Meg,"Action, Horror, Sci-Fi",62.624,6.256,7529,150000000,530517320,1,PG-13,"Jason Statham, Bingbing Li, Rainn Wilson",5.7,"210,831",5.7,47.0,46.0,0
721,tt3120408,Tinker Bell and the Legend of the NeverBeast,"Animation, Adventure, Family, Fantasy",62.604,7.311,1056,0,0,0,G,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu",7.2,"7,851",7.2,75.0,52.0,0
722,tt0259324,Ghost Rider,"Action, Fantasy, Thriller",62.584,5.6,5819,110000000,228738393,1,PG-13,"Nicolas Cage, Eva Mendes, Sam Elliott",5.3,"255,016",5.3,27.0,35.0,0
723,tt3076658,Creed,"Action, Drama, Sport",62.558,7.411,7332,37000000,173600000,1,PG-13,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson",7.6,"314,063",7.6,95.0,82.0,1
724,tt2709692,The Grinch,"Animation, Comedy, Drama",62.535,6.855,3848,75000000,508600000,1,PG,"Benedict Cumberbatch, Cameron Seely, Rashida Jones",6.4,"92,418",6.4,59.0,51.0,0
725,tt0045152,Singin' in the Rain,"Comedy, Musical, Romance",62.464,8.161,3079,2540800,7200000,1,G,"Gene Kelly, Donald O'Connor, Debbie Reynolds",8.3,"263,944",8.3,100.0,99.0,1
726,tt0100403,Predator 2,"Action, Horror, Sci-Fi",62.399,6.281,3220,35000000,57120318,1,R,"Danny Glover, Gary Busey, Kevin Peter Hall",6.3,"184,804",6.3,30.0,46.0,0
727,tt2543164,Arrival,"Drama, Mystery, Sci-Fi",62.183,7.605,17540,47000000,203388186,1,PG-13,"Amy Adams, Jeremy Renner, Forest Whitaker",7.9,"783,788",7.9,94.0,81.0,1
730,tt15671028,No Hard Feelings,"Comedy, Romance",62.062,6.8,2888,45000000,83000000,1,R,"Jennifer Lawrence, Andrew Barth Feldman, Laura Benanti",6.4,"170,614",6.4,70.0,59.0,0
732,tt2911666,John Wick,"Action, Crime, Thriller",62.021,7.436,18941,20000000,88761661,1,R,"Keanu Reeves, Michael Nyqvist, Alfie Allen",7.4,"750,824",7.4,86.0,68.0,1
733,tt1956620,Sex Tape,"Comedy, Romance",62.019,5.402,3993,40000000,126069509,1,R,"Jason Segel, Cameron Diaz, Rob Corddry",5.1,"118,857",5.1,16.0,36.0,0
736,tt0096895,Batman,"Action, Adventure",61.922,7.23,7676,35000000,411348924,1,PG-13,"Michael Keaton, Jack Nicholson, Kim Basinger",7.5,"408,851",7.5,77.0,69.0,1
737,tt3569230,Legend,"Biography, Crime, Drama",61.848,7.057,3792,25000000,42972994,1,R,"Tom Hardy, Emily Browning, Taron Egerton",6.9,"205,261",6.9,61.0,55.0,0
738,tt4566758,Mulan,"Animation, Adventure, Comedy",61.834,6.873,6552,200000000,69965374,0,G,"Ming-Na Wen, Eddie Murphy, BD Wong",7.7,"321,251",7.7,86.0,71.0,0
739,tt0295700,Wrong Turn,"Horror, Thriller",61.778,6.35,2636,12600000,28650575,1,R,"Eliza Dushku, Jeremy Sisto, Emmanuelle Chriqui",6.1,"133,862",6.1,41.0,32.0,0
740,tt0348150,Superman Returns,"Action, Adventure, Sci-Fi",61.716,5.768,4115,223000000,391081192,1,PG-13,"Brandon Routh, Kevin Spacey, Kate Bosworth",6.1,"292,758",6.1,74.0,72.0,0
741,tt1001526,Megamind,"Animation, Action, Adventure",61.689,6.994,6757,130000000,321885765,1,PG,"Will Ferrell, Jonah Hill, Brad Pitt",7.3,"300,296",7.3,73.0,63.0,1
742,tt0758746,Friday the 13th,"Horror, Mystery, Thriller",61.651,5.75,2521,19000000,91509154,1,R,"Betsy Palmer, Adrienne King, Jeannine Taylor",6.4,"159,482",6.4,66.0,22.0,0
743,tt0119654,Men in Black,"Action, Adventure, Comedy",61.547,7.2,13576,90000000,589400000,1,PG-13,"Tommy Lee Jones, Will Smith, Linda Fiorentino",7.3,"621,534",7.3,91.0,71.0,1
744,tt1285016,The Social Network,"Biography, Drama",61.539,7.368,11885,40000000,224920315,1,PG-13,"Jesse Eisenberg, Andrew Garfield, Justin Timberlake",7.8,"768,232",7.8,96.0,95.0,1
746,tt0073195,Jaws,"Adventure, Drama, Thriller",61.452,7.7,10264,7000000,470653000,1,PG,"Roy Scheider, Robert Shaw, Richard Dreyfuss",8.1,"671,491",8.1,97.0,87.0,1
747,tt0388795,Brokeback Mountain,"Drama, Romance",61.419,7.8,6838,14000000,178043761,1,R,"Jake Gyllenhaal, Heath Ledger, Michelle Williams",7.7,"388,247",7.7,88.0,87.0,1
748,tt7737786,Greenland,"Action, Thriller",61.393,7.138,4424,34000000,52300000,1,PG-13,"Gerard Butler, Morena Baccarin, Roger Dale Floyd",6.4,"138,156",6.4,78.0,64.0,0
